"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-11-10","TOF | India Modern","TOF | Mumbai | TIFFi","DABA – BS /TP 1","https://vibewithmoi.in/products/zaha-blue-sapphire-and-diamond-ring?variant=32852581351487&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+1&utm_term=TOF+%7C+Mumbai+%7C+TIFFi&placement=Instagram_Reels&utm_id=120228725520430313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspiDP2mVlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf7LGJpyLca5RPYmteZE7AHpPk9YvP25lvORZMBtGTmVsTPhwEDITMLLvfmnw_aem_y7LFtJ4neCke7qYMXR9jhQ&campaign_id=120228725469310313&ad_id=120228726653470313",1,0,0,0,5,2
"2025-11-10","TOF | Story/Reel","T1 | TRL | IGi | RL","Firdos Earrings I RL","https://vibewithmoi.in/products/firdos-pearl-ruby-and-gold-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Firdos+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_nz_lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAad66L8nXliRVZCkoTpZuXDivlLIGDRVlU1-SqV5jL9BqUFPpcJY1le06rKpXg_aem_jW6VQar1UVcTqDXdOuVFKQ&campaign_id=120213378493220313&ad_id=120231907497280313",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/marrakesh-gold-silver-diamond-emerald-and-blue-enamel-ear-tops?variant=40448982679615&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s09_e7410&fbclid=PAYW9leAN--_VleHRuA2FlbQEwAGFkaWQBqyl2xr2xSXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABpwZSyy6CERAA-kSKU37NR6Xte8gAGddM5ah5lM-LeYna_5XfAg2nfvC4fThl_aem_xDSuW2t8f0TMMY4CJvk3DA&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsa9sUlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadTkuvbp4hrjqUKi53maoDwLsx52wAbyYeOhmlVs9PHdLF2B5b43TD9mwIW_Q_aem_vo7yaU5F52nSXyWtdTfoWw&campaign_id=120230914825700313&ad_id=120230916336950313#MainContent",1,0,0,0,0,1
"2025-11-10","TOF | India Modern","TOF | Bangalore | TIFFi","DABA – BS /TP 1","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+1&utm_term=TOF+%7C+Bangalore+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520420313_v2_s09_e7410&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspiDMf6GlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadT-Vl_yWdSFK0e9DSHQLY1xTuJtASne4GyIG811LMVtqfdffIaMSIJZujyiw_aem_Q2yUdRVteqdRzw2mfi1o0A&campaign_id=120228725469310313&ad_id=120228726653490313",1,0,0,0,8,2
"2025-11-10","TOF | AND","TOF | Delhi | TRLa","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Delhi+%7C+TRLa&placement=Instagram_Feed&utm_id=120230914825710313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbDy8lzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeD4alqN3TWgyJa5atuZIY4mTYhbqZ2XCwRC2THEjQRw_f-7iIa8LeyQz4Dpw_aem_bldVSePaWxUj6HDnY6FxLQ&campaign_id=120230914825700313&ad_id=120230914825800313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsnnBMlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeX00C6scDJwkeWN3HakixRXwkZ0fDgFckTAU7G68Ur43hIfMaE17gB7RufbQ_aem_Aw_SV66eF1VG0CyitExlNw&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,12,2
"2025-11-10","TOF | All That Grace","ARL | IGi","All that grace (1) | CI","https://vibewithmoi.in/products/jackie-gold-champagne-diamond-emerald-and-south-sea-pearl-drop-earrings?variant=40973365444671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+All+That+Grace&utm_content=All+that+grace+%281%29+%7C+CI&utm_term=ARL+%7C+IGi&placement=Instagram_Feed&brid=eaQLa_fpM2xxFG-0NC19fQ&campaign_id=120212527991400313&ad_id=120212528924530313&utm_id=120212527991400313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_180 Days - IGi","DPA","https://vibewithmoi.in/products/paris-champagne-diamond-ring?variant=32852608090175&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+IGi&placement=Instagram_Reels&utm_id=120224910558270313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0BVZ3lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAac2Hj3aUCmN36T-4j-oYga5HbX-eQlIV_km01aDCMzc7LseBbo0JvCxDp7BoQ_aem_upzdzQZWAWg-GUqkDAkudw&campaign_id=120224750628680313&ad_id=120224910558280313",1,0,0,0,0,1
"2025-11-10","MOF","MOF | DABA | IGi","MOF | DABA 1","https://vibewithmoi.in/products/emir-gold-silver-diamond-emerald-green-enamel-and-multi-gemstone-charms-necklace?variant=41171849216063&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+IGi&placement=Instagram_Reels&utm_id=120225145554840313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0Zt66lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaePhkLBsrlkE76UUnwRkyw2-2U5-TKvBX-PF0Opgcdb84AGBOQEyQI2kO1fNg_aem_erEVlV9Ic9HsHOiXXj8q1g&brid=erEVlV9Ic9HsHOiXXj8q1g&campaign_id=120210400976700313&ad_id=120225145554830313#MainContent",1,0,0,0,1248,5
"2025-11-10","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/chicago-gold-diamond-and-pearl-mini-hoop-earrings?variant=40962400223295&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s17_e314&fbclid=PAYW9leAN-921leHRuA2FlbQEwAGFkaWQBqyl2xr2xSXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp-M7qfIyp0yqSCRO7JV5G2vJSBQHWMAB2kc0fwceZ3t0oKbKl-ptq6n7HTGo_aem_pbPXY_jAyvXOekeGwsRd_g&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/virtue-gold-and-diamond-bracelet?variant=41284405067839&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAac-q5prF2Fh3XBigceVzTDmYfqIsmjn6akl9zYuVLoa_iw5ad_QQfGq0Id8yQ_aem_CArIQ_-bdNbJptGhpCMcSQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/bridget-gold-and-diamond-ring?variant=39415433494591&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspk0BNn0lzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejKu04e38Ir5crsJunfMASXmHjya0b-ijDJ-xcfmN8m_KNqO2lVSKBhPm66I_aem_Mq83_aDaDsyMtrcOdFAOHw&campaign_id=120224750628680313&ad_id=120224913158110313&utm_id=120224913158120313_v2_s18_e314",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/vanessa-gold-diamond-and-ruby-ring?variant=40430429438015&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181190312_v2_s09_e7410&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXl4GqlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaesFDMT2PfAFMIVjwB778JS3XkbGob3zJ6ZwJ4_6LhL_fIHGSPAmCyKcxj--Q_aem_BYUIqHxiNq1fSI3JIXuFxQ&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/roma-gold-silver-and-uncut-diamond-opera-necklace?variant=40196024074303&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Reels&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspdsnaqLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeufNxzJQ4-x5N2tilIBsLipuPYGz105h7bodYOj-HRlVTjEtufvfFalExHTA_aem_sR48CKCTm6_qnFBd_Gy5SQ&campaign_id=120204934414040313&ad_id=120231853434470313&utm_id=120231853434480313_v2_s12_e7261",1,0,0,0,0,1
"2025-11-10","TOF | India Modern","TOF | Delhi | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/rory-gilmore-diamond-dangling-earrings?variant=32852591181887&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Delhi+%7C+TIFFi&placement=Instagram_Reels&utm_id=120228725520410313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspiDPmbLlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAackx6i4DQxEbPaDvxzyJEPKaPViNm8TlIaQ49FIBBIF8SUmWzfOBJ_OM_7bng_aem_aE4QGH3Qt0PY_LrQw9Q89g&campaign_id=120228725469310313&ad_id=120228726654980313",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf09pZArjjPO97KpYvDpKO880svM1GKVUPh3rhyw94TL6Mm0XtPeeGu7HzWhQ_aem_nSBuZkQK-lZpquqPYwtXEw&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,215,11
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/bridget-gold-and-diamond-ring?variant=39415433494591&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaejeFtj87HzAXntDjQDZmrorztoDqlc2SKp8et8_cL5HYLhBL86i7fTGZV8Gw_aem_U4KEM6WrnwymL11U4Bobqg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-earrings?variant=40974247395391&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Reels&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspk0BNn0lzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeDwbH--EBisAFsTr5fAJXTHzLwiuj3PgC9DQyDLeHG59oai990HBqjLegQb0_aem_vlVPN4ka1_MtEsOc5LEQ5w&campaign_id=120224750628680313&ad_id=120224913158110313&utm_id=120224913158120313_v2_s18_e314",1,0,0,0,45,4
"2025-11-10","TOF | Chennai Store","COM - LUXEi - IG","Fragile Fresco | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Fragile+Fresco+%7C+SV&utm_term=COM+-+LUXEi+-+IG&placement=Instagram_Feed&utm_id=120228408055410313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWzVm0ZlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadOFtquH3h6URMbk2QCKjj8tUlp-O1E19Pb2NSPhs_S33WAF_Dkq1nLNt9X9g_aem_aPI-GMhZWWN1R1vhqLecjA&campaign_id=120228277184340313&ad_id=120231988148590313#MainContent",1,0,0,0,0,1
"2025-11-10","TOF | Story/Reel","TRL | IGi | ST","Sapphires I SI","https://vibewithmoi.in/collections/sapphires-tanzanites?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Sapphires+I+SI&utm_term=TRL+%7C+IGi+%7C+ST&placement=Instagram_Stories&utm_id=120226547772560313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaJgIg5lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacjYct2W7ZBeuc9YFJjYncb9TJlqKAmt_x26j4WJLJGy0dJ2hRc-HNfog0Hcg_aem_5YCbkmpbwE9UArqd4g2P4g&campaign_id=120213378493220313&ad_id=120226547772590313",1,0,0,0,0,1
"2025-11-10","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Bangalore+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s11_e7269&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbc0glzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadtT3lq3KT7UgNpfAUhpZhcQHho9AFxPdz4WP1Hy7R_PqPcbiGeKp9DBg5aiQ_aem_fsLgEuostBJfU1oMESPt5w&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,2
"2025-11-10","TOF | AB","T1 - TRLi - RL SV","Green Room I Sylvia Torque Necklace | RL SV","https://vibewithmoi.in/products/sylvia-torque-necklace-with-green-gemstones-yellow-sapphires-and-hessonite-finials?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AB&utm_content=Green+Room+I+Sylvia+Torque+Necklace+%7C+RL+SV&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120235580068830313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspn7vLu_lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacRBKLxf4Dy_Jgvm7x4mUjrVPiZvAUrgPHFRM1YlJB7r1dTT2G17W_qFYI86A_aem_cfBmUyBHIOIhTrc12bH7-Q&campaign_id=120235580066800313&ad_id=120235580860060313",1,0,0,0,28,2
"2025-11-10","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/promise-gold-diamond-emerald-and-purple-amethyst-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasp5ag5zhlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadboPZKHn0-G6wRzzIbqv0RJjEjSJIqfOCwPpgtHLvnTxGnayvepkoh4k6ydA_aem_ymtszUXmfPIqm24u0LutAQ&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-11-10","TOF | AB","T1 - TRLi - RL SV","Green Room I Sylvia Torque Necklace | RL SV","https://vibewithmoi.in/products/sylvia-torque-necklace-with-green-gemstones-yellow-sapphires-and-hessonite-finials?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AB&utm_content=Green+Room+I+Sylvia+Torque+Necklace+%7C+RL+SV&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120235580068830313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspn7vLu_lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadWqDAE9YrdNw2IgAmxu5pn7AJ35u1h408e8GnGMmmUsuAlpWJ_b9Wobps8EA_aem_Y0rJVqEvARpC0jxmjpvZEA&campaign_id=120235580066800313&ad_id=120235580860060313",1,0,0,0,0,1
"2025-11-10",,,,"https://vibewithmoi.in/products/vanessa-gold-diamond-and-ruby-ring?srsltid=AfmBOor2PoBhv1ofOtjUxUc5mUJjyFfLo8xU4ySYkjGJuUTmG_55Igmy",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/memories-gold-and-diamond-photo-pendant-necklace?variant=39318616178751&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s18_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspky-RG1lzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWt3QfkFuv-h1vQkjKmJGlzA2QMpI7t63jEGkz5P6G4k542PtQwYzuOjFHME_aem_au0ycAIqaiRFw8kIV2RGmw&brid=au0ycAIqaiRFw8kIV2RGmw&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,56,4
"2025-11-10","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/hyderabad-pearl-and-multi-stone-choker-necklace?variant=41305800671295&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s17_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspkzC8LdlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5WYEMPQUFrpq4DuUXIFYs4Bfmn9as38qgjZnivHNEwPOaKP7mEa7GH9OnJbw_aem_0cyZ3X5gbqtUwUTXjqZQUg&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_60 Days - FB","DPA","https://vibewithmoi.in/products/arya-scarlette-brooch-and-pendant-necklace-with-rose-cut-diamonds-emeralds-rubies-citrines-and-pearls?variant=42432294191167&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507177670312_v2_s12_e7261&fbclid=IwZXh0bgNhZW0BMABhZGlkAaspkzEJ2KlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeG7KFZI2CG4Ow2_N6GaPeT225yPPetz3eDZGg0Coslu9YNFaxd0O4hzroGxo_aem_MzagAR5t74WKDwd-zgJIHQ&campaign_id=23856507113650312&ad_id=23856527722120312",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/audrey-gold-diamond-pearl-ear-studs?variant=32852592197695&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s07_e7244&fbclid=PAZXh0bgNhZW0BMABhZGlkAasplXl4GqlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafZthudUXC5q-1e-_EqOW2fubvphr-O8LlCZpDUBUu-3e_tvuZYC9nPNExxHg_aem_op_Z7w5KR8gpnqbShe9CrQ&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-11-10","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/michelle-gold-and-diamond-ring?variant=39431752974399&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkklzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeoNVnigOFMnwh84kS4-k_btvC1jvER2XgCV2a5Eye66boaitR7jJ0FCJG4RQ_aem_kXZ36_thoak2Ke36JAk_jg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-11-10","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/nizam-emerald-and-ruby-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s11_e7269&fbclid=PAZXh0bgNhZW0BMABhZGlkAasp5ag5zhlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadT7KF0WoVeQbIRjC9AQfh7Tb5AP3od2hqUEZo1sligMmhhpZXZNMgnjEwNmQ_aem_APAXA6TpPYC_0RJhDfGkew&brid=APAXA6TpPYC_0RJhDfGkew&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/ariana-gold-diamond-morganite-and-white-sapphire-topaz-ring?variant=40729411158079&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s07_e7244&fbclid=IwQ0xDSwN-ouBleHRuA2FlbQEwAGFkaWQBqymTMLwt2XNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR74ahNKfZWfWlwfT1YjVurYI4CnSAhtg8VwkklCQCb_7gTqxY9G7ugXd3e9KA_aem_QwNUkyA4GsYlu0iLmk10kQ&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-11-10","TOF | Story/Reel","T1 | TRL | IGi | RL","Firdos Earrings I RL","https://vibewithmoi.in/products/firdos-pearl-ruby-and-gold-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Firdos+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s12_e7261&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_nz_lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacjZmBhIYau8keoive9lo9zAhV4XjCXhg3Dgf6k7GmazxCGmynb5-jrwETw9w_aem_M_hvku6aiJnwJROr-wMaCQ&campaign_id=120213378493220313&ad_id=120231907497280313",1,0,0,0,0,1
"2025-11-10","TOF | KHB","T1 - TRLi - KHB 25 - FEED DABA","KHB 25 I FEED DABA","https://vibewithmoi.in/products/leena-revival-necklace-citrine-uncut-diamond-ruby-pearl-and-labradorite-jewelry?variant=42424044912703&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+KHB&utm_content=KHB+25+I+FEED+DABA&utm_term=T1+-+TRLi+-+KHB+25+-+FEED+DABA&placement=Instagram_Feed&utm_id=120235579401600313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspn16vN4lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae4oOvx1vzFXcZWEjyMv9Lzc2vIg2t_kXKyfkbnmhefy_BGvYGSqSnjdH0zYw_aem_PUYZjK0n1N4tj7ZRNkJPyQ&campaign_id=120235579401470313&ad_id=120235579401520313",1,0,0,0,0,1
"2025-11-10","BOF | DPA","VC & ATC_180 Days - IGi","DPA","https://vibewithmoi.in/products/leena-gold-ruby-and-pearl-earrings?variant=40192658145343&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+IGi&placement=Instagram_Feed&utm_id=120224910558270313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspk0BVZ3lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacV0C9kOoI9U9yWdEMBy7UVrnl66aPVZnyygNvHYkN7oRDDOL2Tk2izbFQLcQ_aem_cTO5wqzsZ9wFkFUEH5FMCw&campaign_id=120224750628680313&ad_id=120224910558280313",1,0,0,0,0,1
