"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s18_e314&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/revival-multi-gemstone-necklace?variant=32854891233343&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&utm_id=120224913158120313_v2_s18_e314&fbclid=IwYW9leANoYupleHRuA2FlbQEwAGFkaWQBqyepssYNCQEe6ELqWrhTN_cHk3ljY1nck225bCY2jfARBkyNyi3v9XHW_mYKb5v-e8MvHew_aem_sldlddqejSQUTNXHhKL2cw&campaign_id=120224750628680313&ad_id=120224913158110313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/willow-gold-silver-and-emerald-drop-earrings?variant=40476302344255&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s05&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaN4a5ikBp8pNHjjVjZszAJ9XOExgRKeWkS9zAAETXDMRPwOOHkia3MYkxshZ87isEIxb_aem_JnjRthDTtwq9MyTCkJvDvA&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,7,2
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s11&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp4ologIdSgpM6my0cBDa0FFrMdiVI8av4YsLhq9gHk_3d73Xk1diRtOzCyeT_aem_R6TnLZJas8-yBqGEN7VS2A&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-27","TOF | New Arrivals","T1 - INT JWLi - FEED SI","Green Room I FEED SI 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+SI+02&utm_term=T1+-+INT+JWLi+-+FEED+SI&placement=Instagram_Feed&utm_id=120233512711340313_v2_s11&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotqUxmdkBp4dOr53Anje5LnvYlq9eitujBRjxexPsNcSDAx5zlWeLXB2t4i1q4-Fku_ve_aem_SUqC5DjGVa5k4OMO3-tvDg&campaign_id=120233509173440313&ad_id=120233516466720313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/tree-of-life-gold-pearl-and-red-enamel-pendant-necklace?variant=40299410423871&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnmjllzqkBHv3FZ768iG5yL0W5nlJQtNXd-bb0GBuayU4TCzHsco6x2IVMEUUy04_IbSOM_aem_gn_D7qB-jNKXMCyGkploZA&campaign_id=23856507113650312&ad_id=23856527722080312&utm_id=23856507113780312_v2_s05",1,0,0,0,584,19
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/tanjore-gold-diamond-emerald-pearl-and-colored-stones-bracelet?variant=40232184348735&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s09_e7290&fbclid=IwYW9zYgNrymhleHRuA2FlbQEwAGFkaWQBqyeaOWXOqQEeTFLxnoXHG7_rt1SwqClPCTNBNzh1DBJbJei_hwKovCMepEiMUe0fBREgH4E_aem_Ts9vHS3824jQbaPnR7xF7A&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/phoebe-gold-diamond-and-blue-sapphire-pendant-necklace?variant=40413244850239&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp_kmSlNq7_04qscY9Nefot3McHJSIb2Iwe4PYjChF31hphRyT1hh9TaOZ3Py_aem_8i05kUsCxVRnygjGZLHRbA&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-27","Living in Moi | Hyderabad","TRLi","Qutub necklace | SV","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Qutub+necklace+%7C+SV&utm_term=TRLi&placement=Instagram_Reels&utm_id=120234872112530313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaso-q-T5MkBp38kacHikFQujIeCDTk1z1EcwVazx4uXlmvp8gJ5mMzbDLFqXfFpSWle3wnV_aem_EOeN-SNf8KertQKjedqGDA&campaign_id=120234872112340313&ad_id=120234872112360313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/marrakesh-gold-silver-diamond-emerald-and-blue-enamel-ear-tops?variant=40448982679615&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s18_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAasotYgVxwkBHsiVVAinr3lSHG6XRuu91tCkCC3hiuYTrZdBLYwcVpduWmG2Dq3o0Fy1s6bG_aem_HqV-A-ob1mSftN8B8yELsg&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/paris-gold-and-diamond-mini-hoop-earrings?variant=41140052852799&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpzpX4nRZZQSYou3KUBtCYACAm_C3CCSUoW-wta8IjYuvQfEenhWHwsiPDOOb_aem_eJvB6aZxZba7687BwnKw0w&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,23,4
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-bar-earrings?variant=41140020838463&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp0tIvAMM1LztrMsIRSEMhn3jY47qCBAx2tggkt7sjpH-rE1bdW7pbXg5Jk-u_aem_U2VtdufIGjR_P0L10P1GpQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","TOF | New Arrivals","T1 - TRLi - RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+RL+SV+05&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120233512711370313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpEq8_kBpwmeoaDnmweMzt6mU-L0WE0koQPPmNjdahu2spwy4vJKlG8nx4rxuyqv7oYj_aem_O6xED3ovzXOZ2ok6TA75SQ&campaign_id=120233509173440313&ad_id=120233518119650313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/arya-scarlette-brooch-and-pendant-necklace-with-rose-cut-diamonds-emeralds-rubies-citrines-and-pearls?variant=42432294191167&utm_source=facebook&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s05&fbclid=PAYW9leANsFpZleHRuA2FlbQEwAGFkaWQBqyepJnnpyQGnuSNsx6VfZXbTWmza17WI_utP79zqgsS_8Qvgqo71WHr5bUnwWoiximIojyQ_aem__nGDCm87y4oCmIFx5eWpzg&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,2
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/kismet-gold-diamond-and-emerald-pendant-necklace?variant=41284393074751&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp1UuCD19787IVYMzLOL51YMnic_Z-pS1JsdyxyGiIZ5MXt74O_jNE-j3J_Ja_aem_OaE95pShsqZM3GzSeO-0DQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/thea-gold-silver-diamond-emerald-and-blue-enamel-ring?variant=40755177848895&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&utm_id=120224913158120313_v2_s18_e314&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnqbLGDQkBHqmAsZ7UrXHP4hdD1EAOgpOpv8KFodMn9r11vn8ONBxC6ESpUVr9sqDS9eEt_aem_D5w-KMcdNs8oCtC5tAzABw&campaign_id=120224750628680313&ad_id=120224913158110313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Emir Earrings | RL","https://vibewithmoi.in/products/emir-gold-silver-diamond-green-enamel-and-pearl-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Emir+Earrings+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOOackBp4i0FJHmZdZ2dahptDJKOFkNNRIG1Scf9Qq8Z12S5vFLq2xKZq6C1DE5CgWl_aem_cpSJSyJDBMKuTA55CM2cgQ&campaign_id=120213378493220313&ad_id=120231908221040313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/revival-multi-gemstone-necklace?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp6N5s92wSOALYJ5aqoJd3DkAArgUzWUaOiN9DmVBOtmAZobn3RVnpZRYKAQ__aem_0J7sqgplSWYGsap9sP0enw&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Firdos Earrings I RL","https://vibewithmoi.in/products/firdos-pearl-ruby-and-gold-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Firdos+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_nz_kBpzlunu96e-MMY4_xn-U63SHiGEpeXkxoiKUmCsDC5C4PQhURvnJHJICveKAc_aem_ZvuLyOVfGW9-I8__VEbTug&campaign_id=120213378493220313&ad_id=120231907497280313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/adele-gold-diamond-and-emerald-earrings?variant=40304668016703&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp93iakyQa3uPElVWq0irLg2bVHmMCv181-C6l5CGR8jxFhA0WZGv3_ucw6bl_aem_61M-wvxM9Cxx7QR_6bMVNg&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/eden-emerald-gold-and-diamond-ear-studs?variant=39598256193599&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s10_e7323&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpxyjzaoyxXugYpizhnr7unJ5VRwnIyGebbr64FFCm1fc2CdruMf9D9YbaRaX_aem_GkX2vC2dgNUJg8iRegrjzA&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,18,2
"2025-10-27","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/ira-diamond-and-pearl-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp4b_2-pFvCUGRsyjetqziaOKJBP1-QBi87u64cCHCh1TG5NQE96wyHzDm0Mk_aem_LfYJICKkdKPVN7EHUhhmiw&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 02","https://vibewithmoi.in/products/rio-diamond-lapis-lazuli-and-gemstone-choker-necklace?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+02&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCbMQkBp_FwdcE7rh7eKBlbaySe-mBYNlBnfb_nCzbB9XGO9GgaPiYj993WiZ13Acm0_aem_rQWHRUJEzM5FzuGrLK-GVA&campaign_id=120209632156470313&ad_id=120231790535170313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?variant=41538036367423&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&utm_id=120224913158120313_v2_s18_e314&campaign_id=120224750628680313&ad_id=120224913158110313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-engagement-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp2FNbtYlpChNVEbmGzutzdcsAQLLt37sRQ5c3JEwi3SHAZJ96RR7lFESQEhd_aem_dSggNH38AOPla810JJtpWA&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Firdos Earrings I RL","https://vibewithmoi.in/products/firdos-pearl-ruby-and-gold-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Firdos+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_nz_kBp2yvrPxCDz0tw3RhecaBso2C5l01430iCKvgmV83RKC1fUW-TnaWS5l3G9st_aem_PBRAnBJHDuqKlA7A5Yq__w&campaign_id=120213378493220313&ad_id=120231907497280313",1,0,0,0,0,2
"2025-10-27","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/carmen-gold-diamond-and-ruby-ear-studs?variant=39538603851839&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s05&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnqSZ56ckBp0wtxkS-k-6QgwLQrPHzyJuNGsG84MUCaMhwEocupg8CC-rNkdv5sZmRRnQ5_aem_J9pNvdl_06U3YULASjBZYg&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/naomi-gold-diamond-tourmaline-and-pearl-necklace?variant=41284395892799&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBpyHo3cJawdvnLcGlR4buZaIOjicopqqWcuqC2tH1uuvgNpiD6Pj-MSpjx2B3_aem_RNFOTO0VltA04yE2cUYOSQ&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s08&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp2M7ybrd2Qqg8j6cLsTXl88l7DEwe1p7Ir8pbnnFEeDj5DsAZ-BDBZbie3dr_aem_vVt7MDErxIJVRwZSxKAt9g&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-27","MOF","MOF | DABA | IGi","MOF | DABA 1","https://vibewithmoi.in/products/zeena-gold-silver-diamond-and-ruby-earrings?variant=41217912111167&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+IGi&placement=Instagram_Feed&utm_id=120225145554840313_v2_s18_e314&fbclid=IwZXh0bgNhZW0CMTEAAR7SIuotdtw7DhkuEwSItMl8jyiUOjNlVF9zMGzdlKDWYJTvdzveA0d99zSicQ_aem_XL5gFKb94Hx696uI_qI5vQ",1,0,0,0,0,1
"2025-10-27","TOF | India Modern","TOF | Delhi | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/love-gold-and-diamond-medallion-necklace?variant=40145610440767&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Delhi+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520410313_v2_s08&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkwAIZkBp1_6p9EfIbzquMCvo8SCUkp5LU-De1aKyxYd7z6uEbz50PgET8dvoGg_pBvC_aem_1Z8j-q4t0LaSJxWSPyjXzA&campaign_id=120228725469310313&ad_id=120228726654980313",1,0,0,0,0,2
"2025-10-27","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBpzI9laA3SR6qbbsLTCBsRKhg73HmKX2oWx2GpMkq4DFQ_ub5VQWmZKgi_5Nc_aem_2kMHjwhqJBvrWVYXqlXoHw&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-27","TOF | Ahmedabad Store","TRLi - IG","Nizam Ring | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Ahmedabad+Store&utm_content=Nizam+Ring+%7C+SV&utm_term=TRLi+-+IG&placement=Instagram_Reels&utm_id=120228222494350313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasi-0gSO9kBp7NftjIaTHRRXkfeXmdMDqIumXNOA54wijwVlpSb0o0VOcnavMW-Zlqa0b3K_aem_5ft73lYtUIaieJE3Zdwm_Q&campaign_id=120228221847960313&ad_id=120228277551900313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/ariana-gold-diamond-morganite-and-white-sapphire-topaz-ring?variant=40729411158079&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s10_e7323&fbclid=IwYW9leANsEGNleHRuA2FlbQEwAGFkaWQBqyeaOWXOqQEeX_QR2XLmvxoeRLyrtRRToaVgONlmp9vEbXOq8H6qeynxkq_xorv6a-pub7w_aem_RyluuKYizLCGAA7ORF_4XA&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,2
"2025-10-27","MOF","MOF | MUMi","Juliet Ring | SV","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-engagement-ring?utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=Juliet+Ring+%7C+SV&utm_term=MOF+%7C+MUMi&placement=Instagram_Feed&utm_id=120226545760000313_v2_s06&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPNrhlXkBp3kRfrxDBEkpTBTbUBWJG3pR1YCp7HSV265m7Qmv_HBt3V_h0F08UfLcvAZb_aem_wQ_ZocZJogV5wQuGhMyDoA&campaign_id=120210400976700313&ad_id=120226545937010313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp3jBz2EzMwVDczn7tqrfEZWzI15rXja6lT2TGZWYEoVXyW73ENBJxfZKm0mb_aem_EuSmaAN2Ziu3tJ-RXaGgNA&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-27","TOF | New Arrivals","T1 - TRLi - RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+RL+SV+05&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120233512711370313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpEq8_kBpwR2m3Gt66383IAe3BMt1sM6BjykyUeK5TXKSre2DJtR2EH_Z0TskrUf_jJd_aem_JsWlj3LQt9miltG3MzPJuw&campaign_id=120233509173440313&ad_id=120233518119650313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","TRL | IGi | ST","Raphsody I SI","https://vibewithmoi.in/pages/rhapsody?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Raphsody+I+SI&utm_term=TRL+%7C+IGi+%7C+ST&placement=Instagram_Stories&utm_id=120226547772560313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaJzkGvkBp9kRUKbPgJOpf5HTeEnpbNfrmf5T0-kAhQOwxsXGR_cbmaq1415U9PAQeFm5_aem_w9s8MsNXY4LDl8yX8-7gyg&campaign_id=120213378493220313&ad_id=120226547772580313",1,0,0,0,41,7
"2025-10-27","TOF | 80k","LUXE | IGi","80k CC","https://vibewithmoi.in/products/soha-gold-diamond-emerald-and-pearl-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+80k&utm_content=80k+CC&utm_term=LUXE+%7C+IGi&placement=Instagram_Feed&utm_id=120214656680270313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotZngrbkBp590OEsY9lRX3V2C6RRglnSRwmiiQ-iqHQ_h3C1FfpFwW6NPeyNWQnRbr3Ym_aem_T66-EYWGxi_zTakTVP4PqQ&campaign_id=120214656592760313&ad_id=120214656680260313",1,0,0,0,167,7
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/sarai-gold-silver-diamond-ruby-pearl-jade-enamel-and-sapphire-choker-necklace?variant=41217886978111&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnmjllzqkBHiDSa4VRZY6jlxhGneSV1DWJ_LZDF9Q979lfxWaeLYNcOsrwoWTXlPtbVErT_aem_A6zKQ0A8OJ7YYc4Fvsj0sg&campaign_id=23856507113650312&ad_id=23856527722080312&utm_id=23856507113780312_v2_s17_e314",1,0,0,0,15,2
